Building_ID,Surface,Age,Type,Heating_Type,Insulation_Level,Windows_Type,Outside_Temperature,Number_of_Rooms,Occupancy_Rate,Roof_Type,Wall_Material,Elevator_Presence,Basement_Presence,Energy_Rating,Parking_Spaces,LED_Lighting,Energy_Management_System,Residents_Count,Distance_From_City_Center,Energy_Consumption
9108,117,76,Commercial,Electric,Medium,Double,19.439357674829225,3,0.4291121705752645,Flat,Concrete,True,False,E,1,False,True,4,11.582819332474214,325.1428439179746
4274,128,62,Residential,Gas,Medium,Single,14.90764381086652,7,0.15647271531841817,Pitched,Wood,False,False,C,4,False,False,7,13.541487396380127,517.1844083561161
3740,220,36,Industrial,Electric,Medium,Double,14.05249813441036,8,0.8389320835905222,Pitched,Wood,False,True,B,2,False,False,7,26.274535219333863,188.25327064035628
4600,359,11,Industrial,Individual,Low,Triple,7.32411084579172,6,0.7706105481976017,Flat,Wood,True,True,E,4,True,False,3,19.380094793020742,1051.900905139624
8087,468,33,Residential,Central,Medium,Double,16.00590745184841,2,0.6254103236467353,Flat,Glass,True,True,B,2,False,True,6,37.59261437484365,1133.7456818175265
8710,459,92,Industrial,Central,Low,Single,1.8606232882534917,6,0.7770815012873488,Pitched,Concrete,True,True,D,0,True,False,3,7.117733424749981,413.5829495006266
6676,94,76,Residential,Gas,Low,Double,26.943485567378573,7,0.34337735249294277,Pitched,Wood,True,True,C,3,True,True,6,29.992226931026856,224.8534834852933
6375,107,3,Commercial,Individual,Low,Double,7.411280870547506,2,0.45722136349590026,Flat,Brick,True,False,A,4,False,False,6,40.39331670515948,345.4381050993664
8124,153,88,Commercial,Gas,High,Double,16.88949100856783,4,0.19229845007322316,Pitched,Wood,True,False,C,1,True,True,5,48.752149640175126,519.4147857479813
9538,150,97,Residential,Central,Medium,Single,29.505118025603053,1,0.3459136610556871,Flat,Concrete,False,True,B,4,True,False,4,23.27185942739734,304.41557035212384
4915,252,89,Industrial,Individual,Low,Double,-2.998123074275787,7,0.6121204220885138,Pitched,Wood,True,False,B,1,False,False,9,44.16516614426706,233.13818234042836
2073,252,98,Residential,Electric,Medium,Double,-4.167514926159754,7,0.6512118204263644,Flat,Glass,False,True,D,1,False,True,2,31.16198787571667,652.3991170271133
4754,192,93,Industrial,Central,Medium,Single,-2.2455332277758107,1,0.5887261643351146,Pitched,Brick,True,True,E,0,False,False,9,23.525431507868706,685.4854007126598
1896,104,84,Industrial,Gas,High,Triple,27.55476195019584,1,0.4728058191566713,Flat,Glass,True,True,E,3,False,False,5,11.185470967008659,406.98191712034975
8552,390,86,Residential,Central,Low,Triple,20.745050695075278,7,0.6565686116606203,Flat,Glass,True,False,B,3,True,False,9,5.407341106186364,590.6727808972614
6702,217,74,Industrial,Central,High,Triple,5.56188216667171,7,0.8695368111748624,Flat,Wood,True,True,D,1,True,True,6,25.77914714591124,126.76302890179052
6317,360,68,Residential,Electric,Medium,Single,17.848232991543384,5,0.9245764942009719,Flat,Concrete,False,True,B,3,False,False,4,37.417694253202654,502.4689264059933
3659,492,30,Commercial,Electric,High,Double,17.441575550482806,7,0.29871960377845874,Pitched,Concrete,False,False,A,0,True,True,3,25.119575534666854,3626.488645407407
6581,361,46,Residential,Gas,High,Double,7.135274819530373,3,0.4150777080534318,Flat,Concrete,False,True,E,3,False,False,8,49.869055983568806,999.2166542238489
2379,190,87,Commercial,Gas,Medium,Single,5.749627023671366,4,0.20455407300335315,Pitched,Brick,False,True,B,3,False,False,7,39.906244433199525,2067.2069208721323
1447,269,5,Industrial,Gas,Medium,Double,26.73068670768856,8,0.6899040625570244,Pitched,Wood,True,True,C,4,True,True,7,13.009556791696513,634.5626760035223
342,188,18,Commercial,Central,Medium,Triple,16.199159491588212,5,0.3191041656247943,Flat,Glass,False,False,C,4,True,True,1,33.22254215337538,867.8183311316518
5127,297,23,Residential,Central,Medium,Double,27.40604544940318,8,0.6699155145018839,Flat,Brick,True,True,D,2,False,True,4,31.549963244877134,942.721595467879
3136,108,8,Residential,Electric,Medium,Single,11.478097599794317,6,0.6731043520510225,Flat,Brick,True,False,D,0,False,False,9,16.203556235965323,162.2962384018189
2527,383,95,Industrial,Individual,Medium,Triple,17.539508030343214,5,0.4577063217582452,Pitched,Wood,False,False,C,3,False,True,3,6.462312447000826,950.9954152687731
727,393,67,Commercial,Gas,High,Double,-0.16511818168152992,9,0.41919374349198524,Flat,Brick,False,True,C,3,False,True,2,41.29545725216789,1903.2231738402788
4577,212,89,Residential,Central,Low,Double,-0.43076486237478484,6,0.4080416139782719,Flat,Wood,False,False,E,0,False,True,8,20.587887318863494,856.2518708831553
976,349,52,Commercial,Gas,High,Single,10.92602793709877,4,0.12541853289527147,Flat,Wood,True,True,B,4,True,False,3,10.405847346572363,4347.009017017439
8391,86,76,Commercial,Gas,Medium,Double,22.244657399259545,3,0.7448622762883657,Pitched,Brick,True,True,A,1,False,False,5,32.96902512549134,242.0646773848058
5443,74,15,Commercial,Central,Medium,Double,5.1236680181905605,7,0.9510559614555417,Flat,Glass,True,False,A,2,True,True,6,34.141979548726304,40.26252288295746
9034,475,20,Industrial,Gas,Medium,Double,22.37092155205939,8,0.8487660504902901,Flat,Brick,True,False,B,0,False,False,8,26.0474501967247,664.4850954895094
3516,93,48,Residential,Individual,Low,Single,17.87870350735695,5,0.21430589494504731,Flat,Wood,True,False,A,2,False,False,3,6.791423967885388,542.8119025453278
7975,426,34,Commercial,Electric,Low,Single,-2.7991035599125995,9,0.40946361995784153,Pitched,Glass,True,True,C,0,True,False,9,20.615820864730498,1787.9146116860045
9787,103,29,Residential,Gas,High,Double,16.627843744762547,7,0.6643167007776443,Flat,Glass,True,True,E,3,True,True,2,39.444240228932024,87.5045279181912
3940,362,65,Commercial,Central,Medium,Single,8.910000312461804,4,0.6312553716006529,Pitched,Concrete,True,False,E,0,False,False,7,37.30744789882476,461.9005033895337
1299,434,47,Residential,Electric,Medium,Double,21.9818639857611,6,0.43849244632355744,Pitched,Wood,True,True,C,2,False,True,6,46.00645134224097,2287.622075481761
9764,128,88,Residential,Gas,Medium,Double,21.510470012645122,6,0.15655274806108996,Flat,Glass,True,True,C,1,True,True,4,23.150324182117295,923.3154594385954
1348,463,29,Commercial,Individual,Medium,Triple,11.031135398843325,3,0.380491669361428,Pitched,Wood,False,True,B,0,False,False,3,21.915437861352867,2393.9919160271015
660,380,30,Industrial,Electric,Medium,Single,2.136822228851253,2,0.9717588758066615,Flat,Concrete,False,True,A,0,True,False,2,19.48296436129781,755.5904161149176
5886,168,87,Residential,Central,Medium,Triple,5.5799584704174805,7,0.14903530874988027,Flat,Brick,False,True,E,1,False,True,6,47.30455443621779,2406.067790591312
1492,323,37,Commercial,Gas,High,Double,26.49756386329505,6,0.8119571062346127,Flat,Brick,True,False,C,2,True,True,4,5.266918197344971,586.2795141164839
9946,305,34,Industrial,Gas,Medium,Single,0.2084200253496995,1,0.7651596893800947,Flat,Brick,False,True,E,2,True,False,6,21.86614016127496,796.4552115666679
4589,295,24,Residential,Electric,High,Single,28.548649140582626,2,0.84053639790331,Flat,Concrete,True,True,C,2,True,True,1,9.347157112382963,365.75253291831206
8530,385,24,Commercial,Central,Medium,Single,23.012768156638884,3,0.19494462303783233,Pitched,Glass,True,False,E,2,False,False,6,6.970041321308438,3448.834809840484
5154,309,31,Industrial,Electric,High,Single,11.545666174082562,9,0.9220147319285139,Pitched,Concrete,True,False,A,3,False,False,8,4.4106786816362575,481.1939846084358
2315,439,1,Residential,Electric,Low,Double,23.656197930900746,4,0.8092471074645017,Flat,Brick,True,False,E,1,False,True,6,48.94588892197016,399.24305560527165
9614,128,99,Industrial,Electric,High,Single,11.578717008918204,1,0.8977977368522262,Flat,Wood,False,False,E,1,False,False,5,36.55888575558647,362.2431055804893
9577,484,49,Residential,Gas,Medium,Single,27.47312425072544,5,0.7711773787383175,Pitched,Wood,False,False,B,4,True,False,9,34.09079817062176,630.4274573501986
7024,429,36,Residential,Gas,Medium,Triple,26.27561951124198,5,0.5829670746877835,Flat,Wood,True,True,B,1,False,False,2,12.18060725462635,1225.0044845451373
1085,54,58,Commercial,Individual,High,Triple,29.39838908833911,6,0.5363413726097923,Pitched,Wood,True,True,E,2,False,False,6,15.428164703283057,216.61736646422963
2524,406,76,Residential,Individual,High,Single,14.610576923945544,2,0.14845228185450413,Pitched,Concrete,True,True,B,0,False,False,6,30.816909017217316,6701.744784396728
8968,243,31,Residential,Gas,Low,Double,23.69268256010823,5,0.354737120888325,Flat,Glass,False,True,B,1,True,True,4,0.869464684320314,349.7346766029932
5374,222,72,Residential,Gas,Low,Single,28.803853256473012,9,0.5093188696924359,Flat,Wood,False,True,E,4,False,False,5,1.9088589357985462,544.7983138690264
3198,164,19,Commercial,Electric,High,Triple,10.913786785178551,1,0.23358167065537347,Pitched,Concrete,True,True,B,1,True,False,9,20.170987414649826,1463.0571054528334
5751,224,5,Commercial,Individual,High,Single,10.700273392171665,8,0.8132619914730606,Pitched,Brick,True,True,C,1,True,False,6,29.821473747394197,612.4084726619944
4008,238,63,Residential,Central,High,Double,18.682410723804004,8,0.6838809816976823,Flat,Brick,True,True,D,1,False,True,4,23.5164817347608,737.1703709396252
5717,142,60,Commercial,Individual,Low,Triple,29.706791584173374,6,0.45842852747697804,Pitched,Glass,True,False,E,0,True,False,5,15.984299675478661,616.7328293906759
6657,227,88,Commercial,Gas,High,Triple,-1.2542521019713475,1,0.4425675631050088,Flat,Brick,False,False,B,0,False,True,8,38.858981660729775,1250.9893870925166
9357,460,63,Industrial,Central,High,Double,-0.6881460806389486,2,0.7961818385196426,Pitched,Glass,True,False,A,4,False,False,2,9.357509482577306,477.4551186249394
8790,432,22,Residential,Central,High,Double,18.89461229500388,5,0.19335342928646665,Pitched,Wood,True,False,A,4,False,False,5,22.668044234288903,2547.9018188928517
67,108,19,Residential,Gas,Medium,Triple,27.849657687879393,5,0.5899335170401898,Flat,Wood,True,False,A,2,True,False,5,33.74074282851311,268.0893530492383
7923,459,63,Industrial,Individual,Medium,Triple,7.227687686695422,8,0.6162173251534717,Pitched,Brick,False,True,E,4,False,True,8,25.952959975600006,1528.8912738432032
40,152,70,Industrial,Gas,Low,Triple,3.5401336756617123,7,0.18739096987069753,Flat,Concrete,True,True,D,4,True,False,5,6.221175853597251,458.19715538908235
2269,404,95,Residential,Central,Low,Single,-4.627215374613442,7,0.6082944980619264,Flat,Glass,True,False,A,2,False,False,2,44.383141236610385,513.9629915509698
2381,429,28,Residential,Gas,Low,Triple,23.492474278497653,9,0.5110856554788711,Pitched,Concrete,True,True,D,2,True,False,5,34.38821130387841,1736.7367086753848
7341,145,71,Residential,Individual,Medium,Double,-0.8027538718183838,4,0.30391519789448457,Flat,Concrete,False,False,E,4,True,False,2,37.11171233966067,390.4893558711762
9961,140,5,Industrial,Individual,High,Single,6.6056198297776785,7,0.7960783318879864,Flat,Concrete,True,False,B,0,True,True,7,21.210349921432474,386.6850956409987
4916,330,79,Industrial,Individual,Low,Single,12.432831496608433,2,0.18571381172521473,Flat,Glass,False,True,D,3,False,True,6,7.286496517924298,3124.302432811379
5322,161,79,Commercial,Gas,High,Single,20.21360270193192,2,0.7874340549049071,Pitched,Wood,True,True,E,1,True,True,5,48.757362646483806,368.4693371024273
5773,461,93,Industrial,Central,Medium,Single,23.848073633344864,1,0.16735981035266662,Pitched,Wood,False,False,E,1,False,False,5,40.20581422365795,4444.116401104058
6232,323,84,Residential,Central,Medium,Double,27.70526958461761,9,0.8035899649666745,Flat,Brick,False,True,C,4,False,True,8,8.700016756119386,840.2692523497867
6963,322,53,Residential,Central,High,Double,29.690548243627454,4,0.8001672072925254,Pitched,Concrete,True,False,E,4,True,False,5,18.608672128338906,369.7858124858786
3447,491,71,Industrial,Central,Medium,Single,7.511248967096266,1,0.7632078301731507,Pitched,Glass,False,True,A,1,True,False,2,26.756801561912223,1111.121409479651
6816,309,73,Residential,Central,High,Double,28.768033655287056,7,0.1802826390946057,Pitched,Wood,True,True,E,2,True,True,8,4.758429391178567,733.7194121632933
2367,157,2,Residential,Individual,High,Double,2.772745526213254,9,0.8356126665250807,Pitched,Wood,True,False,A,0,False,True,3,43.07080232052136,85.29351970219615
7981,293,98,Residential,Electric,Medium,Double,18.96187590603553,9,0.24956863483630848,Pitched,Wood,True,True,E,0,False,True,5,1.8864654295400503,1845.4957829098444
8166,384,25,Commercial,Electric,Low,Single,28.121600762967198,9,0.9501659925657139,Pitched,Wood,False,False,C,2,False,True,3,34.9060676669504,1007.0159403316682
2512,273,41,Commercial,Gas,Low,Double,29.69822021178537,6,0.1998468535992649,Flat,Wood,True,False,B,1,False,True,1,27.06688771643075,1542.378967889399
9619,432,45,Industrial,Gas,High,Triple,14.099867786107975,5,0.1809483693311525,Flat,Glass,True,True,D,1,False,True,9,43.70976166040583,2540.067696449928
2723,379,31,Commercial,Electric,Medium,Single,-4.523223973940691,9,0.26959856743192234,Flat,Brick,True,True,E,1,True,False,9,21.110721513515667,2638.6681327153387
5948,67,46,Commercial,Individual,Low,Double,4.850361685970604,6,0.9774552340432787,Pitched,Brick,True,False,B,4,False,False,8,21.47683302995191,163.36476002300068
9185,302,50,Residential,Electric,High,Triple,11.406118544015829,8,0.8666767159582752,Pitched,Brick,True,False,B,3,True,False,3,40.79752114153363,885.9832417801196
9004,128,91,Commercial,Central,Low,Single,24.95115993033752,2,0.6547828905496212,Flat,Concrete,False,False,A,0,True,True,2,2.3237885915048793,178.92668759716827
1143,380,72,Residential,Central,Medium,Double,26.53238474843035,5,0.9831964525018315,Pitched,Wood,False,True,E,3,False,True,3,37.0624005706653,837.7111594752954
9736,206,23,Residential,Individual,Medium,Double,14.791843350373146,9,0.3840566272363959,Flat,Wood,False,True,D,2,False,False,3,3.2556231015137134,1266.2604959517726
7222,479,70,Residential,Central,Low,Double,10.228769360091343,5,0.5070562699321558,Flat,Glass,True,True,C,1,True,True,4,18.696186083119173,1073.1806416620027
8292,387,52,Commercial,Individual,Medium,Triple,19.795025658014012,3,0.9821591604101928,Pitched,Wood,False,True,E,0,True,True,2,24.719961389523917,796.4080295288572
9220,190,43,Commercial,Electric,High,Single,15.082130039368952,9,0.10152439789162915,Pitched,Wood,True,True,A,2,False,False,7,37.000119904980785,3769.3949492828824
4728,345,90,Industrial,Gas,High,Triple,16.022877623553406,7,0.8593278791548044,Flat,Brick,False,True,C,2,True,True,2,2.5735979838313705,830.2582762139928
5494,268,46,Commercial,Central,High,Single,21.637295604867358,8,0.30117555813632735,Pitched,Brick,False,False,A,2,True,True,8,29.958246208293367,1567.845432033618
5755,271,59,Residential,Central,Medium,Triple,26.93677898300259,8,0.3157929807768379,Pitched,Wood,True,True,E,2,False,True,5,44.91526844637331,1189.170368734298
7562,139,29,Commercial,Gas,Low,Triple,28.49543533657321,2,0.9966585428348916,Pitched,Wood,False,True,D,3,True,True,1,30.52508598626929,329.39503774047176
3789,59,20,Commercial,Gas,High,Triple,-1.2317445058811378,4,0.7685343562398705,Pitched,Wood,True,True,C,0,False,False,7,12.520640105362846,32.936999879466725
2220,308,55,Commercial,Individual,Medium,Double,25.50731873119483,3,0.8582274936718449,Pitched,Glass,False,True,D,2,True,False,5,26.220033966924117,244.0703931564329
5075,400,40,Commercial,Individual,Medium,Triple,0.20030131617812952,7,0.8117845419853452,Pitched,Concrete,False,False,B,0,False,True,1,35.35271640477119,848.1385246339185
2331,149,35,Industrial,Individual,High,Double,11.482855310521028,1,0.23351456622442254,Flat,Wood,False,False,E,0,True,True,2,21.600497655365203,1559.8961540756384
5394,221,90,Residential,Central,Medium,Double,12.773027825881591,3,0.8268717988883746,Pitched,Wood,True,False,A,0,True,True,5,0.7724256686820794,373.3149068628277
7439,254,44,Residential,Individual,Medium,Double,23.542146052916856,2,0.5400400925540422,Flat,Concrete,True,False,E,2,False,True,7,37.56988722433549,837.8339955455133
8067,444,85,Commercial,Electric,Low,Triple,20.932942699768475,9,0.7486973269528473,Pitched,Wood,False,False,C,3,True,True,4,37.953921432877316,1141.989531739648
7090,303,14,Industrial,Gas,Low,Double,29.767908593147247,7,0.31422810001488527,Flat,Concrete,True,True,B,2,True,False,5,25.038805382798365,2367.341303199946
9336,384,25,Residential,Gas,Medium,Double,9.0043756241224,6,0.8126353287684874,Pitched,Glass,False,False,D,1,True,True,6,40.953337382808854,725.3077361407269
4088,283,94,Commercial,Electric,Low,Single,4.245522280463616,2,0.8222958223738693,Flat,Brick,True,True,A,3,True,False,9,43.59847994814988,456.0930416647918
1967,199,31,Commercial,Central,High,Single,9.792997294449792,5,0.3746876569808236,Pitched,Brick,True,False,B,4,False,True,7,16.03628474914708,411.35118786376415
9363,427,37,Industrial,Electric,Low,Double,18.69216574618192,9,0.828599642301498,Pitched,Glass,False,False,E,2,True,False,5,38.77941788508142,911.2872998607978
9796,353,86,Industrial,Gas,Low,Single,12.691043980566565,2,0.36948479040883686,Pitched,Wood,False,False,D,1,False,True,7,15.602087868129399,1091.9178324166066
6757,264,37,Residential,Individual,Medium,Double,2.29517093642571,6,0.6718028372421402,Pitched,Brick,False,False,D,3,True,False,8,11.219231848215381,238.78858009145756
9586,311,47,Residential,Electric,High,Triple,28.27292828858527,5,0.16548871510199598,Flat,Wood,False,False,A,3,True,True,1,45.07914800471337,4340.770033258144
4365,485,13,Residential,Electric,Low,Triple,2.294676351974358,1,0.8431269032265749,Pitched,Glass,True,False,E,3,True,False,1,1.8533572009212924,1156.5892401582387
6999,441,76,Industrial,Individual,High,Triple,20.427427296395273,3,0.11040957235997896,Pitched,Glass,True,True,C,1,False,False,8,14.960494707702555,7055.979092388544
423,262,75,Industrial,Gas,Low,Single,28.590317179150638,6,0.5620546708933915,Pitched,Concrete,False,False,E,1,True,False,6,37.719118661224506,411.32390981099707
280,93,80,Industrial,Electric,Medium,Triple,2.5021424908759693,1,0.7287090016616399,Flat,Glass,False,True,A,2,True,False,4,23.807801121502965,177.5780983954191
1904,486,29,Commercial,Central,High,Double,13.65929606982948,5,0.9166602584925908,Pitched,Glass,False,False,B,2,False,False,8,26.562212611341838,1338.4519131707982
595,308,90,Residential,Electric,Medium,Triple,25.657971486943605,6,0.44909474220507273,Pitched,Concrete,True,True,C,3,False,False,3,42.94104217723027,1678.610946370098
8579,74,9,Industrial,Gas,Low,Single,8.86613294413303,4,0.7517287879451537,Pitched,Concrete,True,False,A,1,True,True,5,15.967628284585349,77.62742177438264
3917,126,51,Residential,Electric,High,Double,2.08849870067637,6,0.35275389476473074,Pitched,Brick,True,True,E,3,True,False,5,32.03364950646074,468.96156804741304
6142,383,23,Industrial,Gas,Low,Triple,-1.790968633803394,3,0.4397908775490659,Flat,Wood,False,True,D,2,False,False,5,6.664794135586097,1999.1338493586277
5661,368,16,Residential,Central,Medium,Double,16.548470390943375,4,0.45999610788475165,Pitched,Concrete,False,True,B,4,False,True,5,40.39164389259292,641.7498903993991
5778,365,53,Commercial,Gas,High,Double,14.409416441948245,2,0.3399689862890508,Pitched,Concrete,True,True,C,2,False,False,5,33.59093837942929,1160.8917784159687
3618,390,98,Commercial,Gas,Low,Double,-1.8233201618674917,2,0.7130709006113174,Flat,Brick,True,False,E,1,True,True,4,45.39192789792996,1183.00830116037
6845,255,38,Commercial,Gas,Medium,Single,6.314833873783977,7,0.8331846210069532,Pitched,Glass,False,False,B,3,True,False,7,1.5542777610104226,635.492472744352
839,498,98,Industrial,Electric,Medium,Triple,12.157922288192708,5,0.3547620537954347,Flat,Brick,False,True,E,2,False,True,6,33.59273157872875,2541.6932438040367
4596,491,70,Industrial,Central,High,Single,-0.3050368207965235,3,0.24081157829134775,Flat,Glass,True,True,D,2,False,True,5,29.538631850047167,4254.2126788063615
7496,92,40,Residential,Central,High,Double,14.433420766000108,5,0.9891150472174453,Flat,Wood,False,False,D,2,True,True,7,17.744936675269592,160.40071569284422
141,169,80,Industrial,Gas,High,Triple,6.425091257818863,4,0.8127322889356743,Pitched,Wood,True,True,B,3,False,True,8,20.843885654763582,92.59236568281234
2597,235,73,Industrial,Individual,Low,Triple,7.535609966816779,4,0.6923864621397823,Pitched,Brick,True,False,E,3,True,False,9,10.662588300697902,514.7392022030485
6701,268,67,Industrial,Gas,Low,Double,28.847724335615354,4,0.11025979270635133,Flat,Glass,True,False,D,3,True,True,3,26.16484731904168,2502.849269395596
7756,165,57,Residential,Individual,High,Triple,22.340554634702805,2,0.5844176876849178,Pitched,Wood,False,True,C,2,False,False,1,22.916245537489306,229.08585999506948
1377,409,74,Industrial,Individual,Low,Single,29.314159075529048,3,0.7350987270021601,Flat,Glass,True,False,E,1,False,False,7,25.459731482947372,309.38255816446537
3674,60,74,Industrial,Electric,Low,Single,4.762063935963237,1,0.3118093938840094,Flat,Wood,True,False,C,0,False,True,4,8.460246548928932,273.6158119934646
8770,69,62,Commercial,Gas,Medium,Double,12.002907028283389,5,0.3769806619355044,Flat,Concrete,True,True,B,1,False,False,4,21.02168038690653,130.47780969105577
9895,61,59,Commercial,Electric,Low,Single,20.369597109118853,2,0.7696494774941456,Pitched,Brick,False,True,E,1,True,False,9,19.857429593528963,127.63513384114387
6362,285,60,Residential,Central,Low,Double,12.299923802187486,5,0.7880052625238725,Flat,Wood,False,False,C,4,False,False,3,4.966274238070468,820.6780723892997
4741,474,13,Residential,Individual,Medium,Double,6.02407514177143,7,0.3566256179171081,Pitched,Wood,True,False,B,2,False,False,9,10.08690547110671,1291.9634513970086
3808,72,58,Commercial,Electric,Medium,Single,20.74230846079878,6,0.39493968296249105,Flat,Wood,False,True,E,1,False,True,6,35.685918409486995,267.54540118296006
1138,388,21,Residential,Electric,High,Double,-2.0102941483676724,8,0.8048713711247892,Pitched,Glass,False,True,D,3,True,False,4,15.147619710935533,1028.1021655565005
2257,314,77,Residential,Electric,Medium,Double,19.081266001225643,2,0.2591707400110357,Flat,Concrete,True,True,C,4,True,True,2,21.969192447494148,2821.1580143593055
7865,259,18,Industrial,Individual,High,Single,1.717501221707229,7,0.47784397187754934,Pitched,Glass,False,True,D,2,False,True,7,46.59245245509481,1337.9873545759242
1787,499,17,Industrial,Electric,High,Double,20.16231075400719,8,0.5606341789317907,Flat,Brick,False,True,C,3,True,False,3,43.7810389220232,619.7047956620437
3938,296,51,Industrial,Electric,High,Double,29.08177980513137,2,0.6796821838315618,Flat,Brick,True,False,C,4,True,True,3,41.707689087692046,378.97948301992744
9316,429,65,Industrial,Gas,High,Double,17.095667836597062,6,0.7707597246541181,Flat,Glass,True,True,E,3,True,True,3,43.534547927515995,620.7055208473622
4646,367,93,Commercial,Electric,Low,Single,-3.613164855954904,8,0.6333932293574372,Pitched,Glass,False,True,C,3,True,False,9,25.39318750042969,459.8175380517089
459,158,97,Commercial,Central,Low,Single,5.580153053361602,3,0.2970082040600752,Pitched,Concrete,False,True,A,3,True,False,2,40.30018697786446,770.8676116308592
6115,378,97,Residential,Central,Medium,Triple,17.049546072206567,8,0.487397192495009,Flat,Brick,False,False,C,4,True,False,4,26.126124025059852,961.6151510193679
9542,242,65,Commercial,Gas,High,Double,-3.1942772779259205,5,0.9341285762067603,Flat,Brick,True,False,A,1,True,False,1,47.08762824710959,519.2421732118376
948,58,75,Commercial,Central,Low,Double,21.27040441755762,8,0.5768533601631274,Flat,Brick,False,True,B,3,False,True,4,28.5999727510618,108.46060871732116
3700,402,64,Residential,Individual,Medium,Triple,8.037085687711105,7,0.11782080051417419,Pitched,Wood,True,False,D,2,False,False,9,34.36828397943476,2944.1380898287657
1336,232,18,Commercial,Central,Medium,Double,24.628532314977058,6,0.30364006671501736,Pitched,Wood,False,False,A,2,False,True,3,24.203558889068294,1573.253362006291
6370,97,11,Commercial,Individual,Low,Triple,-1.7643571907475804,4,0.495252148855406,Pitched,Wood,False,False,D,2,True,True,2,25.803120787921724,163.01338753094302
4628,423,94,Industrial,Individual,Medium,Triple,8.03839255710725,3,0.8943811394834301,Pitched,Glass,True,False,B,2,False,True,9,15.316755353849308,425.97923871832995
6286,267,47,Industrial,Gas,Medium,Triple,4.126263251825602,5,0.8733795482485663,Pitched,Glass,True,True,D,3,False,False,8,23.7394151753838,525.1728995978455
5925,499,91,Industrial,Central,Medium,Single,17.366465420005404,6,0.16172991451788865,Pitched,Glass,True,True,C,2,False,False,6,40.93715110237397,6372.283810832943
5934,302,54,Industrial,Central,Medium,Triple,3.4708326457510417,3,0.31151842449428446,Flat,Glass,True,False,A,4,False,False,6,44.50594435411619,1122.1964624602329
6040,372,13,Commercial,Individual,High,Single,-2.3351941202082713,8,0.27965953140858957,Pitched,Brick,True,True,A,3,False,False,1,42.17033938217333,2528.2247088034014
441,442,80,Residential,Central,High,Triple,-4.399969841599885,5,0.5296856890368214,Flat,Brick,False,False,A,0,False,True,4,43.39884535340817,1893.6125242045875
6659,470,51,Industrial,Electric,Low,Double,0.8792454492326911,1,0.1511818209586915,Flat,Brick,False,True,C,2,False,False,1,7.365177421199043,4662.660598810348
1602,301,82,Industrial,Electric,Medium,Triple,-1.9355666626004524,4,0.20037458104692007,Pitched,Wood,False,True,C,2,True,False,9,10.181270638019026,2925.816822910793
2238,131,29,Residential,Electric,High,Triple,4.788902909049138,9,0.985607154511483,Pitched,Wood,True,False,A,4,False,True,6,23.62890957999286,302.54431298689195
639,168,59,Industrial,Gas,Low,Single,12.355578793695589,2,0.6285257566625095,Pitched,Glass,True,False,A,2,False,True,8,17.820738981682567,527.8372925448845
9820,235,8,Residential,Electric,High,Double,-3.800228404101093,3,0.47790042429504975,Flat,Wood,False,True,B,3,True,True,4,3.844963167263267,1021.5625825268077
3830,431,63,Industrial,Central,Low,Double,-0.14252211885461552,9,0.8757429774319253,Flat,Wood,False,True,C,4,True,False,6,14.265564280380856,462.1475568653988
9395,452,26,Residential,Central,High,Single,27.613222021020775,6,0.9071252140777734,Pitched,Glass,True,False,D,2,True,True,1,21.22966962084619,731.6781673131231
6144,445,9,Residential,Gas,Low,Single,15.68947470405774,5,0.1798166690373802,Pitched,Brick,False,False,E,1,True,False,1,11.017333693620959,1715.241260979554
7985,329,35,Residential,Central,Low,Single,10.706416370105238,8,0.5400548924781232,Flat,Glass,True,False,B,2,False,False,6,18.808825973013192,350.95531992710556
9052,445,22,Industrial,Individual,Medium,Single,8.910983037278152,1,0.7273593435479329,Flat,Glass,False,False,A,1,True,True,1,6.547122160068875,1549.7747449352369
6344,304,22,Industrial,Individual,High,Single,-1.7061111618628861,4,0.7941999351806627,Pitched,Brick,False,False,E,1,True,True,1,27.963071033204564,591.5498211006928
2501,312,15,Residential,Electric,High,Triple,8.202252943931526,9,0.3638192386582709,Pitched,Glass,True,True,C,4,True,False,7,36.91381306900228,572.6281247217155
1958,498,7,Residential,Individual,High,Single,11.213084508962549,2,0.5633679213686382,Pitched,Brick,False,True,A,3,True,True,3,13.242123339376446,1980.8742788046668
1070,71,27,Industrial,Individual,Low,Single,2.0915172384248244,8,0.46427145358838173,Pitched,Concrete,True,True,C,3,True,True,9,1.7124126655768275,378.106398098077
155,99,38,Industrial,Electric,High,Double,22.475039894297915,8,0.5260066155474424,Flat,Concrete,True,False,C,0,False,False,4,22.574169857262024,104.83401390621766
2295,312,30,Commercial,Individual,Medium,Double,18.29084829973592,1,0.8889401309929598,Flat,Wood,False,True,E,3,False,True,6,25.306206430665974,549.2472541543277
9801,259,80,Industrial,Gas,Low,Double,10.054134712097964,1,0.7858269173559167,Pitched,Wood,False,False,C,2,True,True,3,7.49429998653515,172.51007845347056
4578,414,17,Commercial,Electric,Medium,Single,29.698861969932764,8,0.4350538204140739,Pitched,Wood,True,True,C,2,True,False,8,7.4452037778254745,1519.6961580903137
1089,416,3,Residential,Central,Medium,Triple,1.1122452833559509,9,0.568958599282864,Pitched,Glass,True,False,D,2,True,False,4,36.09660386480451,460.45593196292964
